Word,Length,Freq_HAL,Log_Freq_HAL,I_Mean_RT,I_Zscore,I_SD,Obs,I_Mean_Accuracy,Difficulty
reaffirmation,13,70,4.25,893.33,0.46,326.73,30.0,0.94,0.8210210668089756
reaffirmed,10,354,5.87,904.61,0.38,444.86,28.0,0.93,0.731468069426444
reaffirms,9,99,4.6,975.75,0.46,405.23,24.0,0.75,0.8743869279052628
reafforest,10,0,0.0,1192.33,1.53,444.1,3.0,0.11,0.9968234606490305
reagent,7,191,5.25,783.38,0.2,283.35,13.0,0.42,0.608447053442098
reagents,8,384,5.95,887.45,0.5,314.14,20.0,0.61,0.7023201443419481
real,4,197763,12.19,630.88,-0.49,202.73,32.0,0.97,0.011562603237528906
realign,7,163,5.09,996.26,0.63,335.41,19.0,0.58,0.8687962186475566
realigning,10,28,3.33,968.52,0.74,337.52,23.0,0.79,0.9135218927092069
realignment,11,173,5.15,798.65,0.04,222.28,31.0,0.94,0.6401107976925619
realism,7,2183,7.69,666.86,-0.36,203.16,35.0,1.0,0.20599222383166882
realist,7,387,5.96,680.76,-0.49,333.84,34.0,0.97,0.36964753119361643
realistic,9,9744,9.18,727.25,-0.26,324.97,32.0,0.97,0.17664100022871082
realistically,13,1508,7.32,870.32,0.44,305.14,31.0,0.97,0.5578003100302407
realities,9,2342,7.76,774.28,-0.06,431.08,32.0,0.97,0.355746994993774
reality,7,42961,10.67,655.82,-0.55,341.58,33.0,1.0,0.04650453609819318
realization,11,2646,7.88,831.65,0.1,364.51,34.0,1.0,0.44080201265533275
realize,7,34837,10.46,658.79,-0.46,310.91,33.0,0.97,0.05476353841071383
realized,8,17381,9.76,655.33,-0.46,233.76,33.0,0.97,0.0787781759040431
realizes,8,2479,7.82,687.41,-0.42,220.89,32.0,0.97,0.22296765012324973
realizing,9,3481,8.16,671.22,-0.29,193.64,32.0,0.97,0.17859774846890802
really,6,398246,12.89,616.67,-0.67,178.48,33.0,1.0,0.0047521028690503415
realm,5,7244,8.89,708.26,-0.28,235.59,31.0,0.94,0.17347716703514524
realms,6,3242,8.08,738.06,-0.21,345.87,32.0,0.97,0.2727757871464512
realness,8,39,3.66,896.67,0.19,368.4,30.0,0.91,0.8552514548550227
realtor,7,268,5.59,714.87,-0.21,293.93,30.0,0.88,0.462427892556733
realtors,8,275,5.62,739.07,-0.09,188.01,27.0,0.79,0.5007750756016366
realty,6,408,6.01,650.1,-0.45,222.12,30.0,0.94,0.3171202764859851
ream,4,336,5.82,760.43,0.11,259.22,21.0,0.6,0.5168102462453305
reams,5,417,6.03,751.47,-0.05,147.86,17.0,0.57,0.48273233208812993
reanimate,9,35,3.56,1002.32,0.78,367.24,22.0,0.79,0.9228990368732688
reap,4,1433,7.27,776.67,0.04,297.14,27.0,0.87,0.40552971970216767
reaped,6,142,4.96,790.68,0.11,365.21,28.0,0.8,0.644354654265457
reaper,6,733,6.6,733.93,-0.13,320.39,30.0,0.88,0.3978806129450332
reaping,7,243,5.49,787.48,0.03,285.19,27.0,0.79,0.5927168305760971
reappear,8,563,6.33,824.22,0.11,313.3,32.0,0.97,0.5749027978958603
reappearance,12,114,4.74,907.38,0.23,347.58,32.0,1.0,0.8072730044979797
reappeared,10,350,5.86,877.53,0.24,317.37,34.0,0.97,0.6957637671215471
reappearing,11,119,4.78,850.88,0.16,417.35,34.0,1.0,0.7412772229422379
reappears,9,319,5.77,789.9,0.12,262.86,29.0,0.88,0.5705318797489264
reapportioned,13,0,0.0,989.96,1.07,359.47,26.0,0.87,0.9814490101903383
reapportionment,15,7,1.95,1054.43,0.98,452.91,14.0,0.54,0.9729867093593555
reappraisal,11,87,4.47,888.61,0.46,254.26,28.0,0.85,0.8033849203323931
reappraisals,12,0,0.0,1044.96,0.99,391.88,27.0,0.87,0.9886661075957409
rear,4,15895,9.67,647.85,-0.63,225.05,34.0,1.0,0.07715178775634672
reared,6,430,6.06,736.19,-0.33,269.77,31.0,0.91,0.4535335823740185
rearguard,9,27,3.3,1050.11,0.74,345.0,9.0,0.31,0.9503443368656451
rearing,7,614,6.42,660.97,-0.34,193.99,30.0,0.94,0.2986963482503621
rearm,5,66,4.19,856.0,0.54,273.46,10.0,0.29,0.7865365556148509
rearmament,10,37,3.61,919.89,0.8,260.61,9.0,0.29,0.8744885771644939
rearmed,7,15,2.71,924.48,0.52,292.39,23.0,0.74,0.9088460267845798
rearmost,8,29,3.37,1027.04,0.61,374.36,25.0,0.74,0.9386292597392697
rearrange,9,797,6.68,863.71,0.16,417.9,31.0,0.94,0.6073543239053646
rearranged,10,599,6.4,773.35,-0.01,208.03,31.0,0.91,0.484282483291403
rearrangement,13,154,5.04,855.61,0.33,302.8,31.0,0.94,0.7293080226677848
rearranging,11,362,5.89,772.06,0.06,243.85,33.0,0.97,0.5304058346674798
rearward,8,89,4.49,905.0,0.62,215.94,15.0,0.52,0.8190389062539707
reason,6,133687,11.8,579.24,-0.75,139.22,33.0,0.97,0.007013798886940611
reasonable,10,36710,10.51,721.31,-0.38,325.37,32.0,0.97,0.09656679626947219
reasonably,10,11375,9.34,734.24,-0.25,266.51,34.0,1.0,0.174125181062743
reasoned,8,1570,7.36,674.88,-0.32,200.22,33.0,1.0,0.24151863993291148
reasoning,9,10140,9.22,649.09,-0.44,162.09,34.0,1.0,0.09753246423216691
reasons,7,48084,10.78,554.37,-0.79,110.07,35.0,1.0,0.012147086478107291
reassemble,10,279,5.63,807.4,0.18,296.55,30.0,0.88,0.612716322329801
reassembled,11,173,5.15,920.19,0.34,447.56,32.0,0.97,0.7965998322787222
reassert,8,124,4.82,951.38,0.62,484.35,29.0,0.85,0.845340652079998
reasserting,11,36,3.58,1091.9,0.62,516.59,30.0,0.91,0.9593657086223984
reassign,8,136,4.91,910.52,0.44,363.75,33.0,0.97,0.8003354425554624
reassurance,11,422,6.05,823.7,0.07,396.43,33.0,0.97,0.6004929989072705
reassure,8,678,6.52,781.82,0.02,243.72,33.0,0.97,0.48674747782775535
reassured,9,457,6.12,785.36,-0.06,279.9,33.0,1.0,0.530914080963635
reassuring,10,740,6.61,868.28,0.17,407.58,32.0,1.0,0.6205433152905898
reassuringly,12,95,4.55,932.22,0.51,368.14,32.0,0.97,0.8414271555996036
reawaken,8,47,3.85,907.26,0.41,402.28,27.0,0.79,0.8550481563365607
rebate,6,1217,7.1,704.3,-0.39,296.16,33.0,0.97,0.3061929811186501
rebecca,7,3572,8.18,692.97,-0.35,158.63,35.0,1.0,0.20380676475820184
rebel,5,8135,9.0,644.77,-0.58,217.42,30.0,0.97,0.10441920154506874
rebelled,8,293,5.68,710.61,-0.25,161.28,31.0,0.94,0.44644354654265456
rebelling,9,183,5.21,706.52,-0.26,263.36,33.0,0.97,0.48512108968005896
rebellion,9,2586,7.86,692.5,-0.37,271.43,32.0,0.94,0.22662702345556657
rebellions,10,175,5.16,741.69,-0.15,186.38,32.0,0.97,0.5481690427181012
rebellious,10,606,6.41,763.03,-0.11,350.32,32.0,0.97,0.46499453635231636
rebelliously,12,12,2.48,920.1,0.57,292.3,30.0,0.88,0.9133948311351681
rebels,6,2875,7.96,666.31,-0.54,208.38,32.0,0.97,0.1863739168000813
rebind,6,35,3.56,875.77,0.19,318.93,22.0,0.71,0.8411476201367183
rebirth,7,2644,7.88,659.32,-0.43,239.87,34.0,1.0,0.18337526365276613
reborn,6,844,6.74,657.35,-0.44,198.87,31.0,0.94,0.26535539122258645
rebound,7,1240,7.12,642.61,-0.53,185.48,33.0,1.0,0.21623338669919442
rebuff,6,76,4.33,736.08,-0.11,215.1,24.0,0.71,0.6161978094584636
rebuffed,8,189,5.24,887.96,0.1,396.98,25.0,0.81,0.754999872938426
rebuild,7,4261,8.36,648.91,-0.37,137.95,32.0,0.97,0.141444944219969
rebuilding,10,2033,7.62,750.44,-0.1,229.26,34.0,1.0,0.3314528220375594
rebuilds,8,296,5.69,772.72,-0.12,266.14,29.0,0.85,0.549642956976951
rebuilt,7,2510,7.83,646.72,-0.62,168.41,32.0,0.97,0.17183807273004498
rebuke,6,333,5.81,661.04,-0.27,143.08,27.0,0.82,0.35155396305049424
rebuked,7,200,5.3,808.46,0.1,335.81,28.0,0.88,0.6418134227846815
rebut,5,446,6.1,814.57,0.09,243.76,23.0,0.74,0.5806205687276054
rebuttal,8,1608,7.38,826.03,0.11,299.22,29.0,0.85,0.4791237833854286
rebutted,8,215,5.37,878.31,0.18,382.76,32.0,1.0,0.7339838885924119
recalcitrance,13,19,2.94,1036.14,1.52,409.34,7.0,0.24,0.952961805290844
recalcitrant,12,221,5.4,1008.67,0.77,566.26,6.0,0.2,0.8654163807781251
recalculated,12,88,4.48,887.48,0.57,308.18,29.0,0.88,0.8017839444995044
recalculation,13,65,4.17,1070.13,0.84,365.17,32.0,1.0,0.9376890040913827
recall,6,38627,10.56,695.19,-0.46,260.86,31.0,0.97,0.0750933902569185
recalled,8,2175,7.68,706.0,-0.38,375.26,30.0,0.94,0.2592310233539173
recalling,9,804,6.69,724.97,-0.35,234.85,34.0,1.0,0.3739168000813194
recalls,7,1103,7.01,624.94,-0.42,170.98,31.0,0.97,0.20144341948108052
recant,6,176,5.17,816.19,-0.04,367.66,21.0,0.64,0.6643287337043531
recantation,11,24,3.18,1045.32,0.82,403.58,22.0,0.76,0.9513354171431476
recanted,8,158,5.06,780.46,0.27,294.09,26.0,0.84,0.6204924906609743
recap,5,705,6.56,698.44,-0.21,184.18,27.0,0.87,0.3437269700897055
recapitulate,12,43,3.76,1042.63,1.03,423.9,27.0,0.87,0.9358593174252242
recapitulation,14,43,3.76,1062.79,1.25,314.08,24.0,0.83,0.9449315138115931
recapture,9,324,5.78,790.74,-0.1,287.59,34.0,0.97,0.5708368275266194
recaptured,10,105,4.65,721.21,-0.15,170.3,33.0,1.0,0.5618916927142893
recast,6,299,5.7,794.19,-0.02,238.53,32.0,0.94,0.5844578282635765
recede,6,132,4.88,797.52,0.07,252.38,25.0,0.81,0.6610251327793448
receded,7,127,4.84,808.72,-0.01,388.44,32.0,1.0,0.6801351935147772
receding,8,248,5.51,739.0,-0.11,239.26,25.0,0.74,0.5108129399507001
receipt,7,6255,8.74,701.29,-0.42,237.43,34.0,1.0,0.17542120911793854
receipts,8,1386,7.23,743.91,-0.21,315.48,32.0,0.97,0.35503545017915683
receive,7,67666,11.12,667.76,-0.54,217.1,33.0,0.97,0.040075220451830956
received,8,60413,11.01,623.76,-0.53,191.91,33.0,0.97,0.02571726258544891
receiver,8,7941,8.98,742.73,-0.28,286.38,33.0,1.0,0.20949912327513914
receivers,9,2523,7.83,728.48,-0.15,199.15,31.0,0.91,0.27989123529262283
receives,8,6113,8.72,664.13,-0.31,252.41,32.0,0.97,0.1358034103326472
receiving,9,16392,9.7,666.84,-0.42,189.66,32.0,0.97,0.08962923432695484
recent,6,61027,11.02,651.88,-0.45,173.64,33.0,0.97,0.035805951564127976
recently,8,73587,11.21,669.88,-0.45,270.76,33.0,1.0,0.0384996569337501
receptacle,10,390,5.97,783.0,0.12,365.45,24.0,0.77,0.5408502960534675
reception,9,5806,8.67,685.91,-0.45,173.04,33.0,1.0,0.16207974384386672
receptionist,12,678,6.52,732.33,-0.25,216.89,33.0,0.97,0.4028614266473533
receptions,10,248,5.51,815.8,0.16,293.98,30.0,0.88,0.6352824578790882
receptive,9,1036,6.94,806.09,-0.09,287.68,32.0,0.97,0.48730654875352597
recess,6,511,6.24,730.15,-0.42,326.32,34.0,1.0,0.4249193159004854
recessed,8,272,5.61,825.38,0.02,355.72,34.0,1.0,0.6410002287108333
recession,9,2223,7.71,737.03,-0.2,240.7,34.0,1.0,0.30329597723056595
recessive,9,581,6.36,661.29,-0.37,276.08,34.0,1.0,0.3043124698228762
recharge,8,835,6.73,772.03,-0.11,254.85,34.0,1.0,0.4499504459861249
rechartering,12,9,2.2,1001.83,0.92,405.01,23.0,0.74,0.9556300983456583
recheck,7,255,5.54,1033.58,0.71,303.97,19.0,0.61,0.8777921780895022
recidivism,10,149,5.0,995.2,1.11,194.03,5.0,0.15,0.8716932225356407
recipe,6,10197,9.23,630.03,-0.45,172.96,32.0,0.97,0.08215801377347462
recipes,7,6955,8.85,673.29,-0.39,308.25,34.0,1.0,0.13745521079515133
recipient,9,4373,8.38,690.06,-0.38,292.26,32.0,1.0,0.18629767985565804
recipients,10,3386,8.13,705.52,-0.21,210.27,33.0,1.0,0.2237300195674824
reciprocal,10,815,6.7,753.59,-0.03,211.92,32.0,0.97,0.420065563772204
reciprocate,11,314,5.75,842.17,0.43,382.64,29.0,0.94,0.654036746207212
reciprocity,11,255,5.54,905.48,0.51,282.29,25.0,0.83,0.7554318822901578
recital,7,525,6.26,768.61,-0.16,354.89,33.0,0.97,0.48898376153083783
recitals,8,100,4.61,749.24,-0.23,194.87,29.0,0.85,0.6120810144596072
recitation,10,322,5.77,970.62,0.62,365.32,26.0,0.79,0.8119996950522224
recitative,10,18,2.89,1025.33,0.99,405.64,21.0,0.7,0.9498360905694899
recite,6,771,6.65,689.58,-0.3,187.02,33.0,0.94,0.32212650250311303
recited,7,395,5.98,750.84,-0.13,204.54,32.0,1.0,0.48621381921679246
reciting,8,428,6.06,674.31,-0.25,208.57,32.0,0.97,0.3499783995324134
reckless,8,1123,7.02,692.19,-0.43,244.02,32.0,0.97,0.29475743945516
recklessness,12,89,4.49,834.58,0.33,377.86,31.0,0.97,0.7415567584051231
reckon,6,1691,7.43,696.59,-0.34,306.37,32.0,0.97,0.26581281288912606
reckoned,8,708,6.56,774.29,-0.18,349.16,31.0,0.91,0.4698991131102132
reckoning,9,504,6.22,737.19,-0.19,239.59,32.0,0.94,0.43996340626667685
reckonings,10,32,3.47,821.19,0.09,275.68,27.0,0.82,0.7922797387614038
reckons,7,116,4.75,718.59,-0.26,225.89,29.0,0.85,0.5483215166069477
reclaim,7,851,6.75,689.85,-0.29,220.22,33.0,0.97,0.31379126324616907
reclaimed,9,255,5.54,731.19,-0.07,226.97,32.0,0.94,0.49432034764046656
reclamation,11,610,6.41,952.0,0.33,418.53,27.0,0.87,0.7524078168280348
reclassification,16,44,3.78,1107.92,1.28,329.34,25.0,0.83,0.9606109120479784
reclassified,12,63,4.14,840.88,0.17,288.19,32.0,1.0,0.7729155548778939
recline,7,116,4.75,692.93,-0.22,215.83,30.0,0.88,0.506035424766842
reclining,9,175,5.16,760.88,-0.07,253.72,34.0,1.0,0.5798836115981805
recluse,7,219,5.39,796.11,0.06,231.26,28.0,0.8,0.6161215725140403
recognition,11,11207,9.32,696.13,-0.3,326.61,31.0,0.97,0.1341261975553353
recognizable,12,1124,7.02,758.0,-0.08,248.42,29.0,0.94,0.3984905085004193
recognizance,12,34,3.53,766.36,0.11,248.2,22.0,0.71,0.7240222611877716
recognize,9,21023,9.95,634.39,-0.48,201.02,33.0,1.0,0.057660542298797995
recognized,10,16583,9.72,724.09,-0.29,309.01,32.0,0.97,0.13923407283169423
recognizes,10,3334,8.11,714.76,-0.15,175.68,34.0,1.0,0.2378338542857869
recognizing,11,2490,7.82,798.26,0.03,246.84,34.0,1.0,0.3889354781327031
recoil,6,1127,7.03,722.53,-0.15,172.59,34.0,1.0,0.3396355874056568
recoiled,8,100,4.61,770.26,-0.09,297.62,31.0,0.94,0.6433889863027623
recollect,9,301,5.71,712.16,-0.33,377.63,32.0,0.97,0.4461385987649615
recollected,11,22,3.09,978.0,0.42,443.94,32.0,1.0,0.9241442402988488
recollection,12,1560,7.35,913.35,0.43,271.54,31.0,1.0,0.6256003659373333
recollections,13,443,6.09,849.37,0.27,346.39,30.0,0.97,0.6363243627862062
recommence,10,31,3.43,908.39,0.52,327.01,28.0,0.88,0.8733196106833372
recommend,9,37525,10.53,754.24,0.0,327.49,33.0,1.0,0.1237833854285787
recommendation,14,6088,8.71,745.91,-0.09,212.19,32.0,1.0,0.23379329623135373
recommendations,15,11843,9.38,935.97,0.44,346.1,34.0,0.97,0.47330436329445247
recommended,11,22788,10.03,700.61,-0.29,254.89,31.0,1.0,0.10220833015679398
recommending,12,1689,7.43,801.4,0.08,265.36,30.0,1.0,0.432034764046657
recommends,10,3163,8.06,846.66,-0.02,389.6,29.0,0.97,0.44857818098650604
recompense,10,219,5.39,982.38,0.68,332.96,29.0,0.88,0.8438159131915326
reconcile,9,1178,7.07,838.43,0.14,304.98,30.0,0.91,0.5294147543899774
reconciled,10,488,6.19,797.58,0.01,352.89,33.0,0.97,0.5441030723488602
reconciles,10,85,4.44,884.47,0.32,259.2,32.0,0.97,0.8010215750552718
reconciliation,14,1071,6.98,872.13,0.41,274.29,31.0,0.94,0.593047190668598
reconciling,11,267,5.59,863.67,0.29,305.19,33.0,0.94,0.6976188661025132
recondition,11,44,3.78,913.61,0.32,328.63,31.0,0.94,0.8627735000381185
reconditioning,14,66,4.19,951.41,0.56,364.69,32.0,0.97,0.8732941983685294
reconnaissance,14,680,6.52,875.69,0.43,264.64,13.0,0.43,0.6392467789890981
reconsider,10,1756,7.47,678.91,-0.39,133.17,32.0,0.97,0.23836751289674976
reconsideration,15,208,5.34,942.93,0.59,471.3,29.0,0.91,0.8088739803308683
reconsidered,12,336,5.82,883.0,0.14,310.62,29.0,0.94,0.7061574038779193
reconstitute,12,92,4.52,915.39,0.61,296.17,31.0,0.97,0.8275774440293766
reconstruct,11,800,6.68,709.25,-0.13,206.01,32.0,0.97,0.3495972148102971
reconstructed,13,569,6.34,874.61,0.24,379.39,33.0,0.97,0.6524611826891311
reconstruction,14,4084,8.31,919.31,0.36,357.89,32.0,0.97,0.5468730146629056
reconstructs,12,23,3.14,924.14,0.41,355.6,28.0,0.93,0.8948184290106986
recontamination,15,18,2.89,1130.56,1.39,311.13,16.0,0.64,0.9778404614876369
reconvened,10,33,3.5,1054.38,0.97,350.2,26.0,0.87,0.9471932098294834
reconvenes,10,14,2.64,1162.0,1.31,283.87,12.0,0.4,0.9848288480597698
reconverting,12,6,1.79,984.85,0.59,349.48,33.0,1.0,0.9576122589006633
recopied,8,34,3.53,896.57,0.45,320.85,28.0,0.85,0.8610962872608066
record,6,61996,11.03,575.44,-0.65,166.33,34.0,1.0,0.013392289903687326
recorded,8,16695,9.72,675.24,-0.49,189.5,34.0,1.0,0.0951182943254301
recorder,8,4158,8.33,782.79,-0.18,406.87,34.0,1.0,0.3192549109298366
recording,9,20808,9.94,790.38,-0.15,279.57,32.0,1.0,0.20075728698127113
recordings,10,8926,9.1,656.21,-0.44,145.37,33.0,1.0,0.10894259358084928
records,7,45965,10.74,651.24,-0.51,283.23,33.0,1.0,0.04215903026606694
recount,7,337,5.82,662.28,-0.37,196.94,32.0,0.94,0.35241798175395794
recounted,9,333,5.81,667.3,-0.36,180.79,33.0,0.97,0.361261467307057
recounting,10,222,5.4,827.79,0.08,426.31,34.0,0.94,0.662575283982618
recounts,8,322,5.77,766.71,-0.09,323.92,31.0,0.97,0.5327437676297934
recoup,6,406,6.01,810.69,0.11,280.81,26.0,0.76,0.5827297908566491
recouped,8,81,4.39,911.31,0.29,253.55,26.0,0.79,0.8309826942136159
recourse,8,1831,7.51,829.27,-0.03,381.05,30.0,0.88,0.4715000889431018
recover,7,6651,8.8,724.47,-0.27,259.54,34.0,0.97,0.19867347716703515
recoverable,11,274,5.61,890.38,0.3,408.27,32.0,0.97,0.7321796142410613
recovered,9,4255,8.36,720.39,-0.25,221.8,33.0,0.97,0.22589006632614164
recovering,10,2523,7.83,665.18,-0.3,196.49,33.0,1.0,0.19331147874259866
recovers,8,570,6.35,723.3,-0.22,250.0,33.0,0.94,0.4035475591471627
recovery,8,9992,9.21,699.52,-0.42,221.7,33.0,1.0,0.14411323727478337
recreate,8,1604,7.38,722.39,-0.04,247.6,33.0,1.0,0.3091916342659653
recreated,9,461,6.13,891.57,0.34,332.14,28.0,0.88,0.6940865543442352
recreates,9,136,4.91,854.73,0.37,282.37,30.0,0.91,0.736677593962034
recreating,10,396,5.98,939.89,0.41,382.98,28.0,0.88,0.7670961347869177
recreation,10,2910,7.98,751.59,-0.2,384.53,34.0,1.0,0.30202536149017817
recreational,12,3481,8.16,858.77,0.23,376.72,30.0,0.88,0.4597087748723031
recriminate,11,2,0.69,968.86,0.87,388.78,21.0,0.7,0.969505222230693
recrimination,13,42,3.74,965.45,0.58,354.96,22.0,0.76,0.8991385225280171
recriminations,14,70,4.25,1080.94,1.16,277.94,17.0,0.61,0.9405097710350436
recruit,7,3052,8.02,742.68,-0.34,300.37,28.0,0.88,0.28522782140225156
recruited,9,1450,7.28,726.72,-0.17,296.14,32.0,0.97,0.32464232166908086
recruiter,9,4847,8.49,774.23,-0.01,291.18,31.0,0.97,0.29280069121496277
recruiting,10,11468,9.35,716.9,-0.1,195.03,31.0,0.94,0.15420192625346243
recruitment,11,1874,7.54,791.38,0.05,298.94,34.0,1.0,0.40453863942466517
recruits,8,1524,7.33,656.91,-0.41,162.74,33.0,0.94,0.21938451373535614
rectal,6,403,6.0,807.03,-0.02,223.64,32.0,0.97,0.5773169678025971
rectangle,9,1684,7.43,715.41,-0.32,198.15,34.0,1.0,0.29470661482554444
rectangular,11,1421,7.26,761.09,-0.11,274.31,33.0,1.0,0.38016822952402735
rectification,13,178,5.18,1216.39,1.55,274.12,18.0,0.69,0.9676501232497268
rectifier,9,613,6.42,895.24,0.53,417.71,25.0,0.78,0.6762725216639984
rectify,7,685,6.53,758.07,0.08,296.58,27.0,0.84,0.44537622932072884
rectilinear,11,101,4.62,1059.0,0.79,306.2,6.0,0.23,0.9213234733551879
rectitude,9,75,4.32,821.13,0.35,283.58,16.0,0.48,0.7364234708139564
rector,6,665,6.5,699.91,-0.21,155.89,22.0,0.65,0.35104571675433915
rectory,7,107,4.67,708.45,0.07,181.77,22.0,0.67,0.5396305049426953
rectum,6,862,6.76,738.97,-0.22,186.62,30.0,0.91,0.3904856293359762
recumbent,9,232,5.45,848.04,0.23,232.51,25.0,0.74,0.686818632309217
recuperate,10,131,4.88,924.19,0.48,410.68,26.0,0.84,0.8157607176437701
recuperating,12,82,4.41,982.05,0.89,325.47,22.0,0.81,0.885822469568753
recuperation,12,88,4.48,1043.04,0.8,435.57,23.0,0.72,0.917460801504409
recur,5,232,5.45,861.65,0.29,328.46,26.0,0.79,0.7056999822113796
recurred,8,87,4.47,817.63,0.01,341.26,30.0,0.97,0.7217859774846891
recurrence,10,325,5.78,827.57,0.15,284.94,28.0,0.97,0.6298442225102284
recurrent,9,782,6.66,773.23,-0.04,275.28,31.0,0.91,0.4586414576503774
recurrently,11,22,3.09,838.93,0.16,284.2,30.0,1.0,0.8322024853243882
recurring,9,1789,7.49,766.06,-0.09,247.83,32.0,1.0,0.36695382582399433
recursive,9,1480,7.3,875.22,0.39,295.0,27.0,0.82,0.5686259561383447
recusant,8,2,0.69,1100.83,0.8,749.36,6.0,0.19,0.9905212065767071
recycle,7,1094,7.0,696.3,-0.47,267.77,33.0,0.97,0.3023811338974867
red,3,103819,11.55,542.76,-0.86,140.59,33.0,0.97,0.004853752128281365
redactions,10,19,2.94,706.0,0.13,142.73,5.0,0.17,0.687021930827679
redbirds,8,26,3.26,742.67,-0.02,176.5,30.0,0.91,0.7127646057279358
redbreast,9,3,1.1,892.38,0.51,249.84,29.0,0.85,0.9360626159436863
redcoat,7,17,2.83,811.55,0.15,295.67,31.0,0.91,0.819623389494549
redcoats,8,30,3.4,833.22,0.03,332.67,32.0,0.94,0.8090518665345227
redden,6,158,5.06,863.5,0.1,408.71,26.0,0.74,0.7371604279433813
reddened,8,194,5.27,756.92,0.09,221.28,26.0,0.79,0.5631114838250616
redder,6,124,4.82,818.9,0.22,245.77,21.0,0.64,0.6961449518436634
redding,7,547,6.3,779.8,0.11,250.8,20.0,0.61,0.5041295011562603
reddish,7,526,6.27,699.94,-0.31,221.44,33.0,0.97,0.372087113415161
redecorate,10,74,4.3,1110.67,0.8,416.31,24.0,0.77,0.9520977865873802
redecorated,11,44,3.78,996.21,0.65,490.31,29.0,0.91,0.9145129729867093
redecorating,12,24,3.18,1025.45,0.81,305.9,29.0,0.91,0.9427714670529338
redecoration,12,3,1.1,1027.27,1.1,311.77,30.0,0.97,0.9774084521359051
rededicate,10,13,2.56,1060.48,1.05,331.38,21.0,0.68,0.9659474981576072
redeem,6,662,6.5,657.42,-0.22,148.12,31.0,0.91,0.2869812711239867
redeemed,8,684,6.53,663.81,-0.45,206.08,31.0,0.97,0.2937663591776575
redeeming,9,831,6.72,722.69,0.01,233.19,32.0,0.97,0.36738583517572615
redefined,9,577,6.36,816.03,0.22,285.3,29.0,0.85,0.557978196233895
redefinition,12,311,5.74,1122.24,1.07,381.19,25.0,0.76,0.9212726487255725
redemption,10,2620,7.87,759.09,-0.13,385.53,34.0,1.0,0.3229396965769612
redemptive,10,107,4.67,956.38,0.47,430.81,24.0,0.77,0.8571319661507967
redeploy,8,24,3.18,1125.2,1.12,505.33,10.0,0.33,0.9732916571370486
redevelopment,13,126,4.84,1038.54,0.59,436.61,24.0,0.73,0.9052628903966863
redhead,7,668,6.5,767.79,-0.28,378.83,33.0,0.97,0.4645625270005845
redheaded,9,380,5.94,804.66,-0.13,293.32,35.0,1.0,0.5791720667835634
redheads,8,294,5.68,659.06,-0.42,200.8,32.0,0.97,0.35991461462224594
redirect,8,1989,7.6,838.15,0.06,447.87,33.0,0.97,0.47851388783004245
redirecting,11,551,6.31,887.26,0.39,369.57,31.0,0.94,0.6732484562018755
rediscover,10,138,4.93,866.6,0.29,316.53,30.0,0.97,0.7503748316434145
rediscovering,13,111,4.71,996.6,0.61,256.88,25.0,0.83,0.8844502045691343
rediscovers,11,19,2.94,1002.75,0.76,338.3,24.0,0.75,0.938705496683693
redistribute,12,1762,7.47,1053.9,0.91,346.2,30.0,1.0,0.798505755889304
redistributed,13,1158,7.05,1000.47,0.9,404.26,30.0,0.91,0.7669944855276867
redistribution,14,2257,7.72,1122.04,1.02,445.81,28.0,0.88,0.8513125460598205
redistricting,13,12,2.48,1128.64,1.09,344.08,14.0,0.56,0.9811186500978374
redneck,7,950,6.86,722.15,-0.29,337.86,34.0,1.0,0.35396813295723106
redo,4,1061,6.97,799.26,0.06,241.85,23.0,0.72,0.4728469416279129
redolent,8,38,3.64,763.1,-0.15,256.12,10.0,0.29,0.7111890422098549
redouble,8,162,5.09,939.86,0.35,392.23,22.0,0.71,0.8201062234758965
redoubled,9,68,4.22,836.96,0.18,242.31,26.0,0.87,0.762699804325176
redoubt,7,20,3.0,877.56,0.28,383.69,18.0,0.58,0.8685675078142868
redress,7,976,6.88,900.63,0.59,296.74,24.0,0.75,0.6459810424131535
redressed,9,70,4.25,818.94,0.08,428.26,33.0,1.0,0.7387868160910778
reds,4,1723,7.45,703.35,-0.28,253.49,34.0,0.97,0.274249701405301
redskin,7,66,4.19,620.27,-0.45,191.96,33.0,0.97,0.4361261467307057
reduce,6,21540,9.98,646.53,-0.51,224.92,30.0,0.91,0.06383573479708267
reduced,7,15171,9.63,696.0,-0.42,257.3,33.0,0.94,0.11748113135625524
reducer,7,166,5.11,737.56,-0.09,267.77,32.0,0.97,0.5458819343854031
reduces,7,4297,8.37,637.21,-0.45,156.22,34.0,0.97,0.12878961144570658
reducing,8,7030,8.86,712.19,-0.35,334.25,32.0,1.0,0.18027496124621992
